date,tvl,chain,defillama_slug,source,distinct_protocol,distinct_parent_protocol,sum_token_value_usd_flow,sum_price_usd_flow,sum_usd_value_check,is_op_chain,mainnet_chain_id,op_based_version,alignment,chain_name,display_name,is_EVM,is_Rollup,chainId,layer
2021-12-01,354521257.8493139,OP Mainnet,Optimism,chain,10.0,10.0,3269135.9195400267,52362.49535000548,362637284.51816005,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-02,350567661.5473747,OP Mainnet,Optimism,chain,10.0,10.0,3466668.092742796,-12615100.819662819,353488851.79124,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-03,330869890.2629708,OP Mainnet,Optimism,chain,10.0,10.0,-1633266.332219101,-1401597.9736009007,350453987.48542,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-04,313457959.30733645,OP Mainnet,Optimism,chain,11.0,11.0,-2581870.135853303,-20065673.64149669,327806443.70807,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-05,298651171.75949156,OP Mainnet,Optimism,chain,11.0,11.0,231725.79608965747,-17522695.30459967,310515474.19956,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-06,311906420.54569584,OP Mainnet,Optimism,chain,11.0,11.0,1225997.364479419,-16010756.982099412,298760715.99431,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-07,309018276.0072047,OP Mainnet,Optimism,chain,12.0,12.0,2519749.331041411,13998228.054298598,315279305.38992,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-08,319632648.8853829,OP Mainnet,Optimism,chain,12.0,12.0,2743488.008571461,-4190986.3652114426,313831807.03328,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-09,302669992.3167098,OP Mainnet,Optimism,chain,12.0,12.0,266772.86233373336,10623671.91181623,324722251.80743,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-10,295716621.2538117,OP Mainnet,Optimism,chain,12.0,12.0,4184886.8549944996,-21108421.966624495,307798716.6958,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-11,308149371.44626725,OP Mainnet,Optimism,chain,12.0,12.0,2762534.72011137,-9523580.02270136,301037671.39321,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-12,307920547.0052356,OP Mainnet,Optimism,chain,12.0,12.0,2477537.3783011273,9859190.538218886,313374399.30973,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-13,286799187.3846455,OP Mainnet,Optimism,chain,12.0,12.0,1927612.3282670458,-2158802.914787056,313143208.72321004,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-14,290645526.4038904,OP Mainnet,Optimism,chain,12.0,12.0,-305188.50966213644,-20910925.842087887,291927094.37145996,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-15,300754519.47093517,OP Mainnet,Optimism,chain,12.0,12.0,1674182.843176479,2583285.9845235264,296184563.19916,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-16,297366238.97584534,OP Mainnet,Optimism,chain,12.0,12.0,3942930.282019411,7286416.526670611,307413910.00785,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-17,301756308.2679722,OP Mainnet,Optimism,chain,12.0,12.0,2631097.4291614536,-5603038.02374146,304441969.41327,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-18,308298455.2002569,OP Mainnet,Optimism,chain,13.0,13.0,663401.1304044267,-1312529.4659444203,308592109.40512997,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-19,306824888.4118391,OP Mainnet,Optimism,chain,13.0,13.0,-629776.7558254119,7061849.531595392,315024182.1809,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-20,306937655.0255987,OP Mainnet,Optimism,chain,13.0,13.0,-1745080.705691535,281062.1851515444,313560163.66036,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-21,313862680.74912053,OP Mainnet,Optimism,chain,14.0,14.0,4637017.492796615,-4038629.2774266372,314158551.87573,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-22,316152954.4358648,OP Mainnet,Optimism,chain,14.0,14.0,-1298427.006782557,8230102.796522605,321090227.66547,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-23,325140257.0987757,OP Mainnet,Optimism,chain,14.0,14.0,-2545547.8235687194,5816289.031878676,324360968.87377995,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-24,323664126.8272383,OP Mainnet,Optimism,chain,14.0,14.0,-5373842.543501854,16144717.555211868,335131843.88549,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-25,325402904.2255739,OP Mainnet,Optimism,chain,14.0,14.0,7702912.181572157,-7984294.220962141,334850461.84610003,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-26,327987385.1000259,OP Mainnet,Optimism,chain,14.0,14.0,-553551.8507572686,3119648.3908372675,337416558.38618,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-27,359184387.1852153,OP Mainnet,Optimism,chain,15.0,15.0,-3651192.794357131,8087696.797897128,341861988.88972,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-28,353097751.85455245,OP Mainnet,Optimism,chain,15.0,15.0,30057610.96376925,881097.9656507614,372800697.81914,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-29,346707069.6344509,OP Mainnet,Optimism,chain,15.0,15.0,10371210.357181527,-15887330.248051548,367284577.92827,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-30,342776666.421855,OP Mainnet,Optimism,chain,15.0,15.0,8525595.155868929,-14948759.097908927,360861413.98623,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2021-12-31,345702850.40419996,OP Mainnet,Optimism,chain,15.0,15.0,-3699615.5116887186,91366.74174874109,357253165.21629,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-01,348430424.91564465,OP Mainnet,Optimism,chain,15.0,15.0,-1507542.890589564,4423317.031119551,360168939.35682,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-02,355551996.6527063,OP Mainnet,Optimism,chain,15.0,15.0,-7387903.706044478,9554607.713564454,362335643.36434,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-03,332803015.50514376,OP Mainnet,Optimism,chain,16.0,16.0,-6682947.133106862,13971908.765976897,375372726.37961,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-04,361130178.0383814,OP Mainnet,Optimism,chain,15.0,15.0,-26062385.707980376,3150702.8510503704,346712922.14028,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-05,371864644.7939831,OP Mainnet,Optimism,chain,15.0,15.0,37030854.95574003,-8796039.160580019,374947737.93544,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-06,355049389.3498936,OP Mainnet,Optimism,chain,15.0,15.0,23916491.48619331,-13957764.948063325,384906464.47357,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-07,321078256.1572427,OP Mainnet,Optimism,chain,15.0,15.0,2671556.9463086203,-20160674.517188612,367417346.90269,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-08,305746904.54867536,OP Mainnet,Optimism,chain,15.0,15.0,-17813530.43323336,-14543642.496866638,335060173.97258997,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-09,286702009.67230654,OP Mainnet,Optimism,chain,15.0,15.0,814669.5454180469,-15910763.341348035,319964080.17666,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-10,298207494.2338832,OP Mainnet,Optimism,chain,15.0,15.0,-4439899.905175654,-14914959.905544356,300609220.36594003,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-11,306134332.7382086,OP Mainnet,Optimism,chain,15.0,15.0,18022546.51030083,-5496408.9881608505,313135357.88808,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-12,312814699.1611167,OP Mainnet,Optimism,chain,15.0,15.0,-53509.03623471485,8293708.904474732,321375557.75632,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-13,289858251.70004165,OP Mainnet,Optimism,chain,16.0,16.0,-1998106.4139404346,9143413.729460422,334268986.45423996,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-14,292552699.5111269,OP Mainnet,Optimism,chain,15.0,15.0,-15133917.514980419,-8020062.17154959,304195681.00606996,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-15,294897302.5816532,OP Mainnet,Optimism,chain,16.0,16.0,-2793717.2016728045,4215775.677152816,312537065.24319,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-16,296943844.1052994,OP Mainnet,Optimism,chain,15.0,15.0,897257.326724243,2401902.7245657523,309970476.20674,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-17,288610287.0494765,OP Mainnet,Optimism,chain,15.0,15.0,226700.0685655104,1720172.650764508,311917348.92607003,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-18,294815768.5394337,OP Mainnet,Optimism,chain,16.0,16.0,1610981.3683221138,-10083951.949582113,303444378.34481,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-19,292935118.78117025,OP Mainnet,Optimism,chain,16.0,16.0,8859023.554411082,-2596566.826401102,309706835.07282,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-20,312702508.029533,OP Mainnet,Optimism,chain,17.0,17.0,296046.9137725021,-2812649.5109725134,318082851.17687,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-21,280864418.45533603,OP Mainnet,Optimism,chain,19.0,19.0,940746.1007459675,-8235704.371885944,336868087.71433,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-22,267546073.32152203,OP Mainnet,Optimism,chain,19.0,19.0,-915111.4214430954,-34684589.37086691,301268386.92202,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-23,271149911.66519463,OP Mainnet,Optimism,chain,20.0,20.0,3661634.6515249563,-16468155.504334943,294327615.15695,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-24,272153341.9943685,OP Mainnet,Optimism,chain,19.0,19.0,1131053.4047386623,-3256779.7011186657,286637613.28592,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-25,277748091.0442831,OP Mainnet,Optimism,chain,19.0,19.0,4735272.153992487,4484787.855877513,295857673.29578996,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-26,283350501.0022414,OP Mainnet,Optimism,chain,19.0,19.0,420969.58159028937,6111561.975019716,302390204.8524,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-27,277176896.7128289,OP Mainnet,Optimism,chain,19.0,19.0,-4463311.689045439,13194858.671325445,311121751.83468,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-28,289624391.0460078,OP Mainnet,Optimism,chain,19.0,19.0,2108474.7043278245,-9181213.766697843,304049012.77231,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-29,296000775.8001866,OP Mainnet,Optimism,chain,19.0,19.0,5941310.10411097,7158330.062589022,317148652.93900996,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-30,292693053.83544487,OP Mainnet,Optimism,chain,19.0,19.0,-17241279.142982084,24230251.005472094,324137624.8015,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-01-31,305663789.7756639,OP Mainnet,Optimism,chain,18.0,18.0,4906638.1283982,-8743047.476758169,308781436.33424,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-01,312911493.7194193,OP Mainnet,Optimism,chain,19.0,19.0,-1809815.7521127851,16322354.624512771,334813754.32554,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-02,328222788.28295106,OP Mainnet,Optimism,chain,19.0,19.0,9336411.688909343,-402128.32721934194,343748037.68723,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-03,320824134.02573764,OP Mainnet,Optimism,chain,20.0,20.0,20484372.24721704,-6618878.828007058,357658433.08718,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-04,332146402.6663059,OP Mainnet,Optimism,chain,21.0,21.0,525227.1182411462,-7332327.703121135,350910866.6103,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-05,338363846.03724635,OP Mainnet,Optimism,chain,21.0,21.0,-10153046.779624244,23374370.284514215,364132190.11518997,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-06,340884257.62696075,OP Mainnet,Optimism,chain,21.0,21.0,-3965731.4837618773,10745579.627631906,370912038.25906,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-07,346068926.1124018,OP Mainnet,Optimism,chain,21.0,21.0,1548411.7748253378,931796.0069946515,373392246.04087996,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-08,340869673.0580292,OP Mainnet,Optimism,chain,21.0,21.0,1229815.3099776255,4663857.834702384,379285919.18556,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-09,346622869.429918,OP Mainnet,Optimism,chain,21.0,21.0,5216204.382308861,-11129283.22037887,373372840.34749,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-10,328969966.2235172,OP Mainnet,Optimism,chain,21.0,21.0,-6777850.965346544,12683067.92332654,379278057.30547,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-11,314783500.51518965,OP Mainnet,Optimism,chain,22.0,22.0,607862.3765653424,-22613770.29837536,357279032.16043997,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-12,314383147.8781574,OP Mainnet,Optimism,chain,22.0,22.0,2677211.790969177,-16905783.67542915,343050460.27598,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-13,302846972.1789519,OP Mainnet,Optimism,chain,22.0,22.0,-209830.07617236435,-666018.1586876789,342174612.04112,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-14,307459217.17817485,OP Mainnet,Optimism,chain,22.0,22.0,404947.2684233597,-12778051.495233336,329801507.81431,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-15,331250029.1857852,OP Mainnet,Optimism,chain,22.0,22.0,3449671.869793809,5085444.958806203,338336624.64291,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-16,326692612.46959406,OP Mainnet,Optimism,chain,22.0,22.0,2255213.7175947167,22723313.865455303,363315152.22596,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-17,309021796.66805017,OP Mainnet,Optimism,chain,22.0,22.0,-65505.45938358293,-4715600.210646409,358534046.55593,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-18,301537995.2124772,OP Mainnet,Optimism,chain,22.0,22.0,9098593.030835612,-20324699.084375616,347307940.50238997,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-19,300528703.1135569,OP Mainnet,Optimism,chain,22.0,22.0,1302356.5585826375,-9464074.810462665,339146222.25051,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-20,288087974.64133805,OP Mainnet,Optimism,chain,22.0,22.0,486300.0006865413,-13050529.388286542,326581992.86291,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-21,287011647.9395232,OP Mainnet,Optimism,chain,22.0,22.0,9674892.948836893,-12393216.048806885,323863669.76294,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-22,294995143.5750826,OP Mainnet,Optimism,chain,23.0,23.0,7533580.957766816,-11543886.78510682,321857210.54257,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-23,286623879.1848867,OP Mainnet,Optimism,chain,23.0,23.0,333686.3379823583,7942477.549017637,330133374.42957,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-24,290356011.5950389,OP Mainnet,Optimism,chain,24.0,24.0,206833.9256860851,-9253211.35719607,321328388.32451004,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-25,300790550.33274573,OP Mainnet,Optimism,chain,24.0,24.0,-666255.6952349562,4403978.441104956,325066111.07038003,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-26,295140841.2718867,OP Mainnet,Optimism,chain,23.0,23.0,105904.91299673775,11506715.704963254,336626321.93405,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-27,288044557.98455244,OP Mainnet,Optimism,chain,23.0,23.0,-302571.5959007025,-5992139.9315192895,330331610.40663004,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-02-28,305401555.89311385,OP Mainnet,Optimism,chain,23.0,23.0,-1779223.2976337713,-6627711.947086241,321924675.16191,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-01,301048498.2553115,OP Mainnet,Optimism,chain,24.0,24.0,-1663078.2188739057,20790847.147763904,341104853.84509003,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-02,299558085.4745872,OP Mainnet,Optimism,chain,24.0,24.0,763775.1634826355,-3667592.8524126443,338201036.15616,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-03,283837055.7102121,OP Mainnet,Optimism,chain,24.0,24.0,375664.9789206501,-2536903.7369706407,336039797.39811003,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-04,264186367.9589246,OP Mainnet,Optimism,chain,25.0,25.0,-2444935.8046866786,-15334007.66461332,318280150.48744,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-05,273751896.60947114,OP Mainnet,Optimism,chain,25.0,25.0,-10344501.348012585,-10578337.52096741,297357311.61846,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-06,270323851.9233305,OP Mainnet,Optimism,chain,25.0,25.0,-1042959.3664884865,10948100.232018484,307262452.48399,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-07,269451308.85484797,OP Mainnet,Optimism,chain,25.0,25.0,11038165.696202127,-14549914.108862126,303750704.07133,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-08,280836770.551933,OP Mainnet,Optimism,chain,25.0,25.0,-7067205.216667138,3204390.816367137,299887889.67103,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-09,307349790.23039114,OP Mainnet,Optimism,chain,25.0,25.0,1064931.7574050787,11008444.104654929,311961265.53309,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-10,298515777.32595295,OP Mainnet,Optimism,chain,25.0,25.0,-1753488.9849995605,28453665.46734955,338661442.01544,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-11,288295767.08182245,OP Mainnet,Optimism,chain,25.0,25.0,1126661.5917219804,-12889768.031781998,326898335.57538,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-12,290669968.21383023,OP Mainnet,Optimism,chain,27.0,27.0,4152164.1955712824,-10056591.629631266,326558183.71597,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-13,278202598.82632893,OP Mainnet,Optimism,chain,26.0,26.0,2471676.333900701,485694.8456893062,319923236.1534,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-14,277811894.4961562,OP Mainnet,Optimism,chain,27.0,27.0,-211155.9753241721,-11757574.660825828,307954505.51725,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-15,279105366.85470307,OP Mainnet,Optimism,chain,26.0,26.0,-1131120.4231324145,1348159.568952411,190371252.91299,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-16,270615040.56880194,OP Mainnet,Optimism,chain,27.0,27.0,-5998119.280492313,-13357710.307667688,288815715.07491,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-17,298548764.6877017,OP Mainnet,Optimism,chain,27.0,27.0,-508680.638874217,13131702.278254213,301438736.71428996,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-18,324754027.40858066,OP Mainnet,Optimism,chain,27.0,27.0,417180.9209775762,6837982.43774244,308693900.07300997,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-19,321265686.6514422,OP Mainnet,Optimism,chain,26.0,26.0,416045.2283066857,26092594.515123315,307604916.34542,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-20,327530836.6770772,OP Mainnet,Optimism,chain,27.0,27.0,-137525.8349157069,-1036593.0830343013,334028420.89849,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-21,341874157.9308851,OP Mainnet,Optimism,chain,27.0,27.0,1896873.948716406,4584156.984663589,340509451.83187,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-22,348136073.5364035,OP Mainnet,Optimism,chain,28.0,28.0,-563030.7865415968,-6491444.101478412,354083134.35701,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-23,377769625.2620969,OP Mainnet,Optimism,chain,29.0,29.0,2461854.5597302685,5407392.64030974,371544700.29921,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-24,373389211.03726274,OP Mainnet,Optimism,chain,29.0,29.0,23263935.78131037,6479918.072649639,401288554.15317,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-25,367846236.65206295,OP Mainnet,Optimism,chain,29.0,29.0,-7014278.964095121,2372582.895445109,396646858.08452004,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-26,373544365.3838955,OP Mainnet,Optimism,chain,29.0,29.0,-925722.4830429013,-5205754.575227087,390515381.02625,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2022-03-27,387947872.6003662,OP Mainnet,Optimism,chain,29.0,29.0,3145623.758873176,1652785.1380168009,395313789.92314,True,10.0,modern,OP Chain,op,OP Mainnet,True,True,10,L2
