date,round,application_name,amount_op,oso_project_slug,application_url
2025-11-07,retrofunding_s8_onchain_builders,Uniswap on Superchain (Oku),4847.52,uniswap,https://atlas.optimism.io/project/0x9d9162fac637991d2a56da8fbe03dba24c87eb82d47c7a00b921e39e956f8a9d
2025-11-07,retrofunding_s8_onchain_builders,Untitled Bank,261.81,untitled-bank,https://atlas.optimism.io/project/0x2ecedc3cad0a68d398020bf6d41167535fcaeb6d5bbf1602d6318f07e9c59af6
2025-11-07,retrofunding_s8_onchain_builders,Veil Cash,939.54,veildotcash,https://atlas.optimism.io/project/0x40cda7edf27894d647d9433ded29290966f5c258dade2c3ea36427fccf0ef3c9
2025-11-07,retrofunding_s8_onchain_builders,Velodrome Finance,4847.52,velodrome,https://atlas.optimism.io/project/0x08df6e20a3cfabbaf8f34d4f4d048fe7da40447c24be0f3ad513db6f13c755dd
2025-11-07,retrofunding_s8_onchain_builders,Virtuals Protocol,4847.52,virtual-protocol,https://atlas.optimism.io/project/0x780cf3d5aa4e3c94b8a4157f4b06a3f92ebcc20813585e20e3fe0271bf76b7a9
2025-11-07,retrofunding_s8_onchain_builders,WOOFi,1006.9,woonetwork,https://atlas.optimism.io/project/0x000c2ce4773defb3010a58d3800d0ec9d432189c574ba26d3103f1db44a5af6d
2025-11-07,retrofunding_s8_onchain_builders,World Billboard,1287.77,world-mini-app-world-billboard,https://atlas.optimism.io/project/0xd17c16ed0ff3c31ae81ae9af4070a2150db0be538cabcb720c67cc5f221d3965
2025-11-07,retrofunding_s8_onchain_builders,World MiniApps - NFT and Gaming,1462.53,world-mini-app-world-miniapps---nft-and-gaming,https://atlas.optimism.io/project/0xcae812d91b7b86edf3141f44f006e8a03931ebc489e0a417b82b603bf325bc96
2025-11-07,retrofunding_s8_onchain_builders,World Republic,2522.77,worldrepublicorg,https://atlas.optimism.io/project/0x5831a5bc2b6e683bcb8e392453a85c5e7f755aa700e827ed9c3e1c6d67fb2a96
2025-11-07,retrofunding_s8_onchain_builders,Worldle,538.99,,https://atlas.optimism.io/project/0x041baee0d8c07a4e89e4c6c19410d8f6cd0a8439cbe8ea0687bf9a504f1c6a88
2025-11-07,retrofunding_s8_onchain_builders,X3X,260.36,world-mini-app-x3x,https://atlas.optimism.io/project/0xfb9ddb0fdae7aa1049979189c20c53bad5ab49b44435ca939cef7c618c96a187
2025-11-07,retrofunding_s8_onchain_builders,ZEROBASE Staking,230.02,,https://atlas.optimism.io/project/0x4fbca6c29f26eac481379ffa48ebef14eaab04075bff11e1636aae429542c224
2025-11-07,retrofunding_s8_onchain_builders,ZNS,668.3,,https://atlas.optimism.io/project/0xa2447abd4724c68eff8635f01a39a46bd00a2380a56513fbcd430653cfd74c98
2025-11-07,retrofunding_s8_onchain_builders,deBridge,1162.62,debridge-finance,https://atlas.optimism.io/project/0xf24315614063278ba3543e1717791132a9afa79b0e65baa01a85bcccbdfa215f
2025-11-07,retrofunding_s8_onchain_builders,doginme memecoin,528.88,doginme,https://atlas.optimism.io/project/0xeecfa614f020c2ea4c2eb431246befedf35ddc6c52cfaa83d0c4caf2f580f9f4
2025-11-07,retrofunding_s8_onchain_builders,waveX,278.55,,https://atlas.optimism.io/project/0xdb3560a0c42f54dea2bc0b226fb45dc14bc19821b95cc18fae812d199feb5cbc
2025-12-07,retrofunding_s8_devtooling,Abi Ninja,1686.37,buidlguidl,https://atlas.optimism.io/project/0xafb4dc19ccc63057da88110df49234b311044bc73b070041bb8df03e583943ab
2025-12-07,retrofunding_s8_devtooling,Aderyn,1753.03,cyfrin,https://atlas.optimism.io/project/0xa7d78d566bfa319479ec048c94c3d8c1f4d628a9344ba157fc4974dbf472dc3e
2025-12-07,retrofunding_s8_devtooling,Ape Framework,4967.61,apeworx,https://atlas.optimism.io/project/0xa0b16714baef75d97ec07fd48eaf42e79df92fe2a3c2d725d2388ede587ea54c
2025-12-07,retrofunding_s8_devtooling,Blockscout open-source block explorer,1503.61,blockscout,https://atlas.optimism.io/project/0x663e4d25ca3f327365240471b4831ea3c989cb132bbf6ae8f5c1e15268591795
2025-12-07,retrofunding_s8_devtooling,Brownie,5024.16,eth-brownie,https://atlas.optimism.io/project/0x5200a7351f8d195401dc04631fb83e4836f73a2794f316b2739c03807f30a78b
2025-12-07,retrofunding_s8_devtooling,Cannon,7321.77,usecannon,https://atlas.optimism.io/project/0xc7798704a6d730cea776c4866a9636bfa04c1201e29b6b0c99cc3603bc1bca25
2025-12-07,retrofunding_s8_devtooling,Create2Deployer,406.93,create2deployer,https://atlas.optimism.io/project/0x513265758a3804184b6a0771d99c1a4b04d3267bacd4b914e89ff991de229f6a
2025-12-07,retrofunding_s8_devtooling,CreateX,3732.43,createx,https://atlas.optimism.io/project/0x0008577196fa6ec286440b418e2f6305fc10e62ce759625d826be272ee6b45a3
2025-12-07,retrofunding_s8_devtooling,DefiLlama,25000.0,defi-llama,https://atlas.optimism.io/project/0xae07bfec2c3c90937679f8c8c5c32e80407c09903aa03d1b5e5a075e67592b86
2025-12-07,retrofunding_s8_devtooling,Ethereum Attestation Service (EAS),1826.62,ethereum-attestation-service,https://atlas.optimism.io/project/0xa88844cea135382e3484e39c3172033437121b35ca0bc8b10b9b8253984876b5
2025-12-07,retrofunding_s8_devtooling,Ethernal,1112.2,tryethernal,https://atlas.optimism.io/project/0x14eab8b10f729239d63df6c0cb85f666c3eb1f2dd440ebd003c1821f186a49da
2025-12-07,retrofunding_s8_devtooling,Ethers.js,25000.0,ethers-io,https://atlas.optimism.io/project/0xa3d07f453f70d844196d89d79848aa2e70a0bd8b38bf0f493cba1547bb3bca5e
2025-12-07,retrofunding_s8_devtooling,Fe Language,838.99,fe-ethereum,https://atlas.optimism.io/project/0x541b7b08401d799b87f583c102a6c94cee7105f1b29dc630de5edbbd966d7c13
2025-12-07,retrofunding_s8_devtooling,Foundry,25000.0,foundry,https://atlas.optimism.io/project/0x4562c0630907577f433cad78c7e2cc03349d918b6c14ef982f11a2678f5999ad
2025-12-07,retrofunding_s8_devtooling,Foundry MCP Server,802.82,foundry-mcp-server-praneshasp,https://atlas.optimism.io/project/0xa873dcdcc84e0022edd2f7d5cc8646667b87bf06609d506cd8e39dbd7412fa59
2025-12-07,retrofunding_s8_devtooling,Frames.js,611.73,framesjs,https://atlas.optimism.io/project/0x9d93ec97ef2d3bd4c2b8d95abac9ce0cf43e4f3eb1f05709f8282da8200e69ee
2025-12-07,retrofunding_s8_devtooling,Hardhat,25000.0,hardhat-nomicfoundation,https://atlas.optimism.io/project/0x670a2982f6d7786b58a8399bcabc23246365b21e533a97945e055791fc235e64
2025-12-07,retrofunding_s8_devtooling,IPFS,6979.61,ipfs,https://atlas.optimism.io/project/0x7f330267969cf845a983a9d4e7b7dbcca5c700a5191269af377836d109e0bb69
2025-12-07,retrofunding_s8_devtooling,K Semantics of the Ethereum Virtual Machine (EVM),800.64,,https://atlas.optimism.io/project/0x8af71ece7f50d6962b589b19854ceac72b81e5f5b3014637b262c33809d5a395
2025-12-07,retrofunding_s8_devtooling,Kontrol - formal verification tool based on Foundry and KEVM,593.05,runtimeverification,https://atlas.optimism.io/project/0x7348ae42266ff626319e8ea5398343b847603b3cc7101b03d8e4fb2b75ea8db3
2025-12-07,retrofunding_s8_devtooling,Kurtosis,2573.19,kurtosis-tech,https://atlas.optimism.io/project/0x35295108e0c7b4625d650fbdabd4888417782539f56159d39ac2f0e2411f607b
2025-12-07,retrofunding_s8_devtooling,LI.FI,3773.35,lifinance,https://atlas.optimism.io/project/0x517eaa9c56951de89261f2d7830ea49aae92f2a903104a17d9c5c2edd4959806
2025-12-07,retrofunding_s8_devtooling,Maintaining simple-optimism-node,535.57,simple-optimism-node-smartcontracts,https://atlas.optimism.io/project/0x09b95c7697625da4915338750c5f78446817a3634cb38bc9155e26bbbc0c87f1
2025-12-07,retrofunding_s8_devtooling,Medusa,862.16,medusa-crytic,https://atlas.optimism.io/project/0xb9996d35862a7c60282da2adf3447f043580f586fcb702ff6869896d15ef6344
2025-12-07,retrofunding_s8_devtooling,MerkleTreeJS,4771.95,merkletreejs,https://atlas.optimism.io/project/0xc377ed1b705bcc856a628f961f1e7c8ca943e6f3727b7c179c657e227e8e852c
2025-12-07,retrofunding_s8_devtooling,Multicaller,2520.86,multicaller-vectorized,https://atlas.optimism.io/project/0xfc54b4a9c537be25238cba3f05100b733aeee83a3eb3fdae60d651b3b913390c
2025-12-07,retrofunding_s8_devtooling,OpenRPC,3354.43,open-rpc,https://atlas.optimism.io/project/0x6f8f610667400044907494c879b717e806a03bf519dcfd786edc7f2fa61d6db8
2025-12-07,retrofunding_s8_devtooling,OpenZeppelin Contracts,25000.0,openzeppelin,https://atlas.optimism.io/project/0x939241afa4c4b9e1dda6b8250baa8f04fa8b0debce738cfd324c0b18f9926d25
2025-12-07,retrofunding_s8_devtooling,Otterscan,1294.9,otterscan,https://atlas.optimism.io/project/0xaed5941b7a9f20de83f5c839bda507be43cbf41777fc623abf4bf05773298826
2025-12-07,retrofunding_s8_devtooling,PRBMath,5423.22,prb-math-paulrberg,https://atlas.optimism.io/project/0x7e917a2d0718401c9fe2a82f43ea558f5128f251b1e658c76dc7ff9a5e9fd993
2025-12-07,retrofunding_s8_devtooling,Party.app + Party Protocol,1022.51,party-dao,https://atlas.optimism.io/project/0x850df51e29f2846a5f085d88e6b6fc13fad51ad7161f8a825ed09d470668161a
2025-12-07,retrofunding_s8_devtooling,Ponder,9567.13,ponder-sh,https://atlas.optimism.io/project/0x351967474a454b494260a488f3ceb77d993580a4fe79fb6b6d132c70634bc516
2025-12-07,retrofunding_s8_devtooling,Prettier Solidity,9953.58,prettier-solidity,https://atlas.optimism.io/project/0xc6cac7cd3793888032cc8a9e5aef92550beeec2598f86f1ec6972ffd5b82a990
2025-12-07,retrofunding_s8_devtooling,Remix Project,1682.34,remix-ethereum,https://atlas.optimism.io/project/0x754c37e401e2527ab24b9d7ca3e042bfcbfebeef54a533f8833d46242d2c3017
2025-12-07,retrofunding_s8_devtooling,Revm,8280.16,revm-bluealloy,https://atlas.optimism.io/project/0xb2d109759fe14e11ac5cc100ab6006321ebdd7ffdefbd2efac93a002105f8e92
2025-12-07,retrofunding_s8_devtooling,Revoke.cash,1604.62,revoke-cash,https://atlas.optimism.io/project/0xfbc74fb5d15b7b2554277371a41ee6ff1bf392377bce5fbfce140c2980cc4f64
2025-12-07,retrofunding_s8_devtooling,Ronan Sandford,11539.84,wighawag,https://atlas.optimism.io/project/0x9b639cc6061e41a1d12adb39619a2fddb7005074cf965a3a6f4eabc6eea31112
2025-12-07,retrofunding_s8_devtooling,Rundler,443.8,alchemyplatform,https://atlas.optimism.io/project/0x2247247c751707d897f5c0eab670426d9c1c26d84e96ac226004afbf0080cba4
2025-12-07,retrofunding_s8_devtooling,Rust Libp2p,3451.36,libp2p,https://atlas.optimism.io/project/0xdf1bb03d08808e2d789f5eac8462bdc560f1bb5b0877f0cf8c66ab53a0bc2f5c
2025-12-07,retrofunding_s8_devtooling,Slither,4872.9,slither-crytic,https://atlas.optimism.io/project/0xdc3dce33fd5fb50cf932586d4257456ddf5040ba0955d97641646504c73dbd13
2025-12-07,retrofunding_s8_devtooling,Snapshot,5275.76,snapshot-labs,https://atlas.optimism.io/project/0x5e6c436e48e56d6d9622ba5d0be0035c314e2b29d2afc8f5f1ee8ac75cd42532
2025-12-07,retrofunding_s8_devtooling,Solady,13330.52,solady-vectorized,https://atlas.optimism.io/project/0x9151666888d0ca532a529be98a50d2eb992988117e202163f865fa9a27eb7149
2025-12-07,retrofunding_s8_devtooling,Solc-select,3317.61,solc-select-crytic,https://atlas.optimism.io/project/0x2a04bac7482169a929fd70444bbfac10654d0588e022db7527566dbfc307d2e9
2025-12-07,retrofunding_s8_devtooling,Solhint,8605.56,solhint-protofire,https://atlas.optimism.io/project/0xfa7d950cfda2c634b052b6c07e75daaa95dd22ac1f220b6862cfd24221d4cabc
2025-12-07,retrofunding_s8_devtooling,Solidity,25000.0,solidity-ethereum,https://atlas.optimism.io/project/0xcc8d03e014e121d10602eeff729b755d5dc6a317df0d6302c8a9d3b5424aaba8
2025-12-07,retrofunding_s8_devtooling,Solidity Bytes Arrays Utils Library,5328.86,solidity-bytes-utils-gnsps,https://atlas.optimism.io/project/0xd63cb23c26cc3bda03b1cc2971589fd26c9d22f3bbc8f1ff2bb74613e6d1c36d
2025-12-07,retrofunding_s8_devtooling,Sourcify,617.95,sourcify-ethereum,https://atlas.optimism.io/project/0x51cda5996ef1a2ccd8fcf4ee5792337695599454c83eb1218c3ad4388dcb5bf5
2025-12-07,retrofunding_s8_devtooling,Surl,973.9,surl-memester-xyz,https://atlas.optimism.io/project/0x5c0234455c4b86b05ed0c612ac0d7e53cd2249686305af9b2184190b781b8063
2025-12-07,retrofunding_s8_devtooling,Swiss-Knife.xyz,1430.57,swiss-knife-xyz,https://atlas.optimism.io/project/0x93c4efb5e2d7416c56ecdcd8244be8faf924194d65b514d90a7a51f6797cc012
2025-12-07,retrofunding_s8_devtooling,Synpress,8635.93,synpress-synthetixio,https://atlas.optimism.io/project/0xbb067b01988521110c91737f058e7301f608be231d850a72af1516bd034d161c
2025-12-07,retrofunding_s8_devtooling,Tevm,4722.58,evmts,https://atlas.optimism.io/project/0x2d90d9565ef127727845637425880545cfebe0931160ce25afe929f8ab415706
2025-12-07,retrofunding_s8_devtooling,The Ethernaut,1929.73,ethernaut-openzeppelin,https://atlas.optimism.io/project/0x17fb589e599fe05e532b90c121eccc55b1249301e783dae226bad698872322da
2025-12-07,retrofunding_s8_devtooling,Titanoboa,5719.53,vyperlang,https://atlas.optimism.io/project/0x202a80f0f57630d04a26464d6492b3399059ca1187943032c37652eb2468a76f
2025-12-07,retrofunding_s8_devtooling,VSCode Solidity Inspector ,729.21,vscode-solidity-inspector-praneshasp,https://atlas.optimism.io/project/0x3ec2d572a608cf939eaf7886402320b3b2229610c13bdb5cb0776bd097331e5a
2025-12-07,retrofunding_s8_devtooling,Viem: TypeScript Interface for Ethereum,25000.0,wevm,https://atlas.optimism.io/project/0x6bd057da522918a4675396313ae33a2f2788a1ceeb3bd7ae228015e3eb317a7d
2025-12-07,retrofunding_s8_devtooling,Vscode Solidity Extension,357.65,vscode-solidity,https://atlas.optimism.io/project/0x819775803938d78eaa95809971ce94cae6a54b4df58505fa36153ffa1d55e12c
2025-12-07,retrofunding_s8_devtooling,Vyper,6613.63,vyperlang,https://atlas.optimism.io/project/0x9ca1f7b0e0d10d3bd2619e51a54f2e4175e029c87a2944cf1ebc89164ba77ea0
2025-12-07,retrofunding_s8_devtooling,Wagmi: Reactive primitives for Ethereum apps ,25000.0,wevm,https://atlas.optimism.io/project/0xc0615947773148cbc340b175fb9afc98dbb4e0acd31d018b1ee41a5538785abf
2025-12-07,retrofunding_s8_devtooling,WhatsABI,6719.05,whatsabi-shazow,https://atlas.optimism.io/project/0xabdfa10e699db5127100da1dd2403692afe8d86e793d57780f1c7e93437a73a0
2025-12-07,retrofunding_s8_devtooling,alloy,8012.25,alloy-rs,https://atlas.optimism.io/project/0x56ce7cbc27852a8d8ef5869dc9033a215c8893f799468f61527dacb9f92be790
2025-12-07,retrofunding_s8_devtooling,beaconcha.in,252.15,beacon-chain,https://atlas.optimism.io/project/0xdd81f0fbb21c949e5d67176b22a39cfdc7c774349214a450df78eb31174413db
2025-12-07,retrofunding_s8_devtooling,bulloak,1225.55,bulloak-alexfertel,https://atlas.optimism.io/project/0x740bebbc731ec56dcc17c7d429656220a73960022c3809edf324bd8120285722
2025-12-07,retrofunding_s8_devtooling,eRPC,6930.98,erpc,https://atlas.optimism.io/project/0x1e7a1f9763d25b6844567a7133b1005ef6ed785642a75229acf1b9b25202a5f3
2025-12-07,retrofunding_s8_devtooling,ethereum-bloom-filters,3903.97,ethereum-bloom-filters-joshstevens19,https://atlas.optimism.io/project/0x4c9626843c4e3f3c96d80b0ec6b1d10b7682fc9b6d67ab61ece5a87648535b1f
2025-12-07,retrofunding_s8_devtooling,ethereum-multicall,6147.58,ethereum-multicall-joshstevens19,https://atlas.optimism.io/project/0x37fe5886f4c77d5a5cb947deff90158c045a5d207572763187748ac4dd4bd9b9
2025-12-07,retrofunding_s8_devtooling,ethers-multicall-provider,3225.21,ethers-multicall-provider-rubilmax,https://atlas.optimism.io/project/0xf46bb7a4597826d57ce9ef1579b7a11079dccfd8510770ad64b2e5a801d8ff27
2025-12-07,retrofunding_s8_devtooling,evmc,274.08,evmc-joshstevens19,https://atlas.optimism.io/project/0xf4f7d13f2ac3c9805998d8540950883b872d7c5d7c81d6254dde8655af690b2a
2025-12-07,retrofunding_s8_devtooling,foundry-gas-diff,309.26,foundry-gas-diff-rubilmax,https://atlas.optimism.io/project/0xb024f6abfa79f7eb7af334f56015509bb70355709991d31bc689c7bea3250f7e
2025-12-07,retrofunding_s8_devtooling,foundry-storage-check,371.66,foundry-storage-check-rubilmax,https://atlas.optimism.io/project/0xfeafe16f8c1a25aebe754f3653340a17943a483a3e389464e44cf14613e210f0
2025-12-07,retrofunding_s8_devtooling,hardhat-gas-reporter,6864.89,hardhat-gas-reporter-cgewecke,https://atlas.optimism.io/project/0xc2d8139cd61ddc75689610ee0cca0fe37ba8bec3270beb6aac6eac91c6256f60
2025-12-07,retrofunding_s8_devtooling,hevm,424.26,hevm-ethereum,https://atlas.optimism.io/project/0x2c97e213fef2bd3f30a71edf6ed48232640368d0083dc0a134a1b59391639bde
2025-12-07,retrofunding_s8_devtooling,js-libp2p,3379.15,libp2p,https://atlas.optimism.io/project/0x5a7e7c7acb21521e99021d746740b368801cbfe531301e50bdbaafdc24a0aac5
2025-12-07,retrofunding_s8_devtooling,keccak256js,3674.98,keccak256js,https://atlas.optimism.io/project/0x48220ef1d103189cd918e9290db4c4b99b463ae2817fb5ef0cc54556a7961b6f
2025-12-07,retrofunding_s8_devtooling,noble cryptography,7174.52,paulmillr,https://atlas.optimism.io/project/0x62d9a8a3b602c688610abfbe3965e04ca0d19c5c506f40e79cd185cb501d2018
2025-12-07,retrofunding_s8_devtooling,rindexer,5519.22,rindexer-joshstevens19,https://atlas.optimism.io/project/0x97525ec91080ddd917eaccabf9d383cf70a2f78839ab21eeabe1687e312f2132
2025-12-07,retrofunding_s8_devtooling,rotki,4635.51,rotki,https://atlas.optimism.io/project/0xc0ad090a80d748c19dce84d17f85d7b0016daa1c35f72ada2d92f469f8a77067
2025-12-07,retrofunding_s8_devtooling,solidity-coverage,11815.89,solidity-coverage-sc-forks,https://atlas.optimism.io/project/0x2bb095e1f297c71da8bd4ee15097abad3b99e299fe14cd6aa704df3f36d0ae22
2025-12-07,retrofunding_s8_devtooling,thirdweb,4755.57,third-web,https://atlas.optimism.io/project/0xc6052138bbdae5976fa2866f46b0537182d4126c4bb97485738d1b43f2276134
2025-12-07,retrofunding_s8_devtooling,web3.py,11218.93,web3py-ethereum,https://atlas.optimism.io/project/0xebe03c3d6d33cad60124b9b05ef6e2ff056293a1de3c5fa51dfbb90c86c14bf7
2025-12-07,retrofunding_s8_devtooling,xdeployer,2618.15,xdeployer,https://atlas.optimism.io/project/0x537097f27d55cb52d39b95c3ed65076349ab68aac48051d742d715456e0884d8
2025-12-07,retrofunding_s8_devtooling,🏗️  Scaffold-ETH 2,11549.21,buidlguidl,https://atlas.optimism.io/project/0x154a42e5ca88d7c2732fda74d6eb611057fc88dbe6f0ff3aae7b89c2cd1666ab
2025-12-07,retrofunding_s8_devtooling,🐍 snekmate,3919.55,snekmate,https://atlas.optimism.io/project/0x50159544ec22884b777a997a625c75bb02e55b1dc8934aad3b78678e7c11d039
2025-12-07,retrofunding_s8_onchain_builders,AION,774.63,world-mini-app-aion,https://atlas.optimism.io/project/0x12721a0927c5d0598380e718e69c7f3395cc7b8847da42ac384af9c59efd025d
2025-12-07,retrofunding_s8_onchain_builders,Account Abstraction - ERC-4337,5000.0,eth-infinitism-account-abstraction,https://atlas.optimism.io/project/0xb98778ca9ff41446e2bc304f7b5d27f0fa7c2bcd11df19e22d1352c06698a1f6
2025-12-07,retrofunding_s8_onchain_builders,Across Protocol,1396.31,across,https://atlas.optimism.io/project/0x72723e07fe409557489a6643b43d9493a94c10ba68230b0527f01834cb6a550f
2025-12-07,retrofunding_s8_onchain_builders,Arcadia Finance ,343.2,arcadia-finance,https://atlas.optimism.io/project/0xdd35cc4641c3c35bee5782fc0442b2a1b88a058ec0a7b90ba32c70347e4e9194
2025-12-07,retrofunding_s8_onchain_builders,Arkada,930.49,,https://atlas.optimism.io/project/0x5962ef9e4955bc4cd4c6ed080c55879be9ee2dddb1b7cd37d72182a142dc9eab
2025-12-07,retrofunding_s8_onchain_builders,BMX,478.13,morphex-labs,https://atlas.optimism.io/project/0xe5c133e05956a3939b9a78f4ad5d0a897a027da60a7d5e1b6276a2266211f69f
2025-12-07,retrofunding_s8_onchain_builders,BaseSwap ,1010.68,baseswapfi,https://atlas.optimism.io/project/0xca3f26e1c876e821d2384a5cb699c6be494f9810301c2e2be49c232656262642
2025-12-07,retrofunding_s8_onchain_builders,Beefy,225.85,beefy-finance,https://atlas.optimism.io/project/0x30769523b16315b6404ce3c6dbaf610028acdf3133dca8a4d427e0d19d3628c9
2025-12-07,retrofunding_s8_onchain_builders,Biru,225.72,,https://atlas.optimism.io/project/0x536837a3ba2cd12878251809d144270a54ec09bbe041fb019a9b5c223966918a
2025-12-07,retrofunding_s8_onchain_builders,BitMaster,1165.39,world-mini-app-goodluckgame,https://atlas.optimism.io/project/0x79e3ed10841da009fbbaef5ac13c27022dd35e95ac5c02bae078775981a9aaa0
2025-12-07,retrofunding_s8_onchain_builders,Blockchain Messages,2046.92,,https://atlas.optimism.io/project/0x9f63aa0f49f9b6a09c014535bb0b06d6bbe643fd92d528cd58679433b6ebd6d4
2025-12-07,retrofunding_s8_onchain_builders,Brahma,1864.03,brahma,https://atlas.optimism.io/project/0xc66e357ad67e63954cd1eb79da4d507d8800518f06c82e423e93e8771e7b8d13
2025-12-07,retrofunding_s8_onchain_builders,Cash Convert,2171.66,kids-table-inc,https://atlas.optimism.io/project/0x2bdfa034cf1e853db8ed4b30531270c7a62d66550cd23383819e816abb234f0a
2025-12-07,retrofunding_s8_onchain_builders,CheapGM,413.2,,https://atlas.optimism.io/project/0x853bb82b68a3cc3a16982f86b2d9c032ecf8675f1e575c27355a0e37a7775295
2025-12-07,retrofunding_s8_onchain_builders,Compound Finance,227.23,compound-finance,https://atlas.optimism.io/project/0xd3d00c946f62ac8cf49a85e3ab7d295d3b56f68d0b9f1fa4d595742fa372cf78
2025-12-07,retrofunding_s8_onchain_builders,Coop Records,1664.35,coop-records,https://atlas.optimism.io/project/0x0b06e685eab9c4fee7d93ca54e1c02281e2be560bfc54f43fa738961fa2ce4c1
2025-12-07,retrofunding_s8_onchain_builders,CreateMyToken,779.64,createmytoken,https://atlas.optimism.io/project/0xdf3eb6b429b2150c71241de0c591b18c98a3528ad0e8d838d069b6fff291d803
2025-12-07,retrofunding_s8_onchain_builders,CreateX,4210.16,createx,https://atlas.optimism.io/project/0x0008577196fa6ec286440b418e2f6305fc10e62ce759625d826be272ee6b45a3
2025-12-07,retrofunding_s8_onchain_builders,Credit,2731.45,world-mini-app-credit,https://atlas.optimism.io/project/0x08447636de20816960f0427a65677df5571d503f09235b2bec37f7dd5c28161d
2025-12-07,retrofunding_s8_onchain_builders,DIAMANTE,1398.7,,https://atlas.optimism.io/project/0xc7104d126ffe628630e89f455711ef296175069fffb1f9c0e85b396ee1d23f27
2025-12-07,retrofunding_s8_onchain_builders,DICE MAXx6,894.0,,https://atlas.optimism.io/project/0x22f19557b1142eeed40eceffa2e5b31fb8393ca57dafb3454035a71c613b5ce1
2025-12-07,retrofunding_s8_onchain_builders,DNA Token,546.26,dnatokenio,https://atlas.optimism.io/project/0xdafc4d2a060c7d08913ceb05b19c4fe7fb6d93a7f5f1142642be939be16bf6e9
2025-12-07,retrofunding_s8_onchain_builders,DackieSwap,457.86,dackieswap,https://atlas.optimism.io/project/0x18e7582de42dd9a7fd2cb69fb6566b8bcb3e86b936b229b0c5af78fa1de791a4
2025-12-07,retrofunding_s8_onchain_builders,Daimo Pay,824.81,daimo-pay,https://atlas.optimism.io/project/0xc850d11fe786d1168bfeda108721101427dd5425d9d9e6595c35573f7616e940
2025-12-07,retrofunding_s8_onchain_builders,Dalgona,291.34,,https://atlas.optimism.io/project/0x1f998a77880db01b4938b7fa84fc2f6577fee032fd0a55393406e665d7f3a9e1
2025-12-07,retrofunding_s8_onchain_builders,Double or Nothing,2103.57,world-mini-app-goodluckgame,https://atlas.optimism.io/project/0x394cdf60010e890aeb52606b938e6ff6ef7a52b0b5a3e897daf0133bed243b14
2025-12-07,retrofunding_s8_onchain_builders,Drop Wallet,2669.71,world-mini-app-drop-wallet,https://atlas.optimism.io/project/0xf9af65e8afbd0fd21802bca92c9d0d6201a8b1d114d5c9170fea7e914fd2b392
2025-12-07,retrofunding_s8_onchain_builders,EARN HUB!,2525.18,,https://atlas.optimism.io/project/0x6fbc494492f9d721670f2a4b6b7b9a3a86c5050cb342146d4d4e3a606e1a3478
2025-12-07,retrofunding_s8_onchain_builders,Eggs Vault,3081.04,holdstation,https://atlas.optimism.io/project/0xf4e56e0c6654d6ef621191708f27ee20242462f541d3e79dc5512e1a10d90736
2025-12-07,retrofunding_s8_onchain_builders,Ethereum Attestation Service (EAS),241.97,ethereum-attestation-service,https://atlas.optimism.io/project/0xa88844cea135382e3484e39c3172033437121b35ca0bc8b10b9b8253984876b5
2025-12-07,retrofunding_s8_onchain_builders,Extra Finance,222.39,extra-finance,https://atlas.optimism.io/project/0x512f97f1de28ad530f752d53bf4f56ed16d34a3121f0512cd5a0485c2074b312
2025-12-07,retrofunding_s8_onchain_builders,FLAG!,1749.59,party-dao,https://atlas.optimism.io/project/0x7d5bcf0b123ca5611f1bb0c889816753cc215b0a230849c8464c6c2a08c4eddc
2025-12-07,retrofunding_s8_onchain_builders,Flaunch,321.81,flayerlabs,https://atlas.optimism.io/project/0x259b729af86ba38c0c84be9b739dfbca109a6df985371d8cabd43116d18d7a1a
2025-12-07,retrofunding_s8_onchain_builders,GM,1083.46,inkonchain,https://atlas.optimism.io/project/0x2c1d2ae68e4a718a04a41f1a9fde1ed0648602e08c150e3f72d3dc7ef22dd71a
2025-12-07,retrofunding_s8_onchain_builders,GMonchain,2902.01,,https://atlas.optimism.io/project/0xef71b036123a72aa9aa64afb1263751bdfc7e7e4e63ec658c323136dc3a88d37
2025-12-07,retrofunding_s8_onchain_builders,Gains Network (gTrade),912.22,gainsnetwork,https://atlas.optimism.io/project/0x70ba3cb2e433f1cd9ace8aea84c46d167ba5db12293cd108eaca068d06be3a71
2025-12-07,retrofunding_s8_onchain_builders,Guild.xyz,561.33,guildxyz,https://atlas.optimism.io/project/0x3d009f8f7c1e8a3bcbc81ca8ed60d2e86b956dd0fa68c4595f851be37052a2b5
2025-12-07,retrofunding_s8_onchain_builders,Gyroscope,616.43,gyrostable,https://atlas.optimism.io/project/0x3526b9c6fdc34076d7d2c31893b94e760f4d5a010387b6b76b45f8b5577ceb98
2025-12-07,retrofunding_s8_onchain_builders,Highlight,264.29,highlightxyz,https://atlas.optimism.io/project/0x331511dd6300baf10a35b2d3f3953fd7160412b970049b3a63b64564ce26c347
2025-12-07,retrofunding_s8_onchain_builders,Holdstation Wallet,813.24,holdstation,https://atlas.optimism.io/project/0x8fbddc02ddbc9c9b303b7bbb645aa933541876a31a93d7dea165fb0283d7f685
2025-12-07,retrofunding_s8_onchain_builders,Hydrex,4212.4,hydrex-fi,https://atlas.optimism.io/project/0xab28184ffcd1429ce9bbcffdba320787e9d2ab1e2f365352af3b5a9ef64f4600
